poiID,activityRating,ratingDate,userID
P001876,1,21/9/2022,U02617
P001195,2,20/9/2022,U06170
P000123,2,26/2/2022,U04217
P001838,3,26/6/2022,U03414
P003677,5,22/2/2022,U06415
P005212,1,28/5/2022,U09902
P004033,1,27/10/2023,U02251
P003309,5,16/5/2023,U05508
P001864,1,7/2/2023,U04020
P003009,2,22/4/2023,U03933
P004136,1,2/1/2022,U06730
P001956,3,15/7/2023,U03733
P001044,3,27/7/2022,U07527
P003680,2,29/7/2022,U03136
P000027,4,7/1/2023,U06298
P005171,5,1/2/2022,U09685
P002060,4,14/10/2022,U01344
P002891,5,21/11/2022,U06606
P002283,2,8/10/2023,U09773
P002808,5,3/3/2023,U01706
P000119,4,16/6/2022,U07120
P004994,5,22/12/2022,U06135
P004694,5,5/5/2022,U02356
P002097,3,1/5/2022,U07221
P000178,4,9/8/2022,U03794
P002589,4,11/10/2022,U01292
P001402,1,1/6/2022,U00878
P004890,4,2/8/2023,U01156
P002393,3,10/7/2023,U08510
P004516,5,6/9/2022,U06254
P001120,3,28/9/2023,U02023
P000293,4,1/11/2022,U08363
P004843,2,10/2/2022,U08742
P003156,5,5/12/2022,U00585
P002661,5,14/1/2022,U06188
P002557,2,23/2/2022,U01993
P000999,2,22/9/2023,U08382
P000006,4,26/11/2022,U00622
P003213,2,8/9/2022,U06380
P004583,2,5/9/2022,U09863
P004815,3,30/8/2023,U07867
P002684,1,4/8/2022,U09260
P003514,3,23/9/2023,U09351
P001010,3,5/1/2022,U09695
P000053,1,14/12/2022,U05225
P004104,1,13/11/2022,U02182
P004334,5,16/12/2022,U06315
P003393,4,6/10/2023,U05341
P000244,5,21/10/2022,U09036
P002522,4,4/8/2022,U01405
P000913,1,26/3/2023,U09544
P001692,3,10/7/2022,U02410
P001118,1,9/7/2023,U01386
P004743,4,7/2/2022,U04888
P000560,5,23/7/2023,U03471
P002282,4,3/2/2022,U07033
P003469,4,19/10/2022,U02236
P004465,3,12/3/2022,U00754
P003395,5,31/8/2022,U06319
P004738,1,2/1/2022,U00132
P001173,4,22/4/2023,U03296
P005010,3,29/4/2023,U08716
P002523,2,1/4/2023,U05922
P004316,3,9/6/2022,U03962
P004361,1,18/8/2022,U04761
P003260,3,4/9/2023,U09108
P003367,3,30/8/2022,U05427
P002270,4,22/2/2022,U09143
P001580,4,1/6/2022,U07032
P000441,1,1/7/2022,U06394
P002198,5,20/5/2022,U07594
P004946,3,7/7/2023,U02290
P001311,2,12/12/2022,U00071
P004887,2,5/4/2023,U06129
P000553,5,21/1/2022,U09584
P000554,2,14/7/2023,U07464
P001292,3,16/9/2022,U04823
P001358,4,3/1/2022,U03227
P001699,4,16/10/2023,U06293
P000545,2,20/6/2023,U08247
P000682,1,11/2/2023,U05234
P004362,1,16/7/2023,U06887
P002994,3,24/6/2023,U01874
P002120,3,31/8/2023,U01043
P002178,5,30/7/2023,U02654
P004121,3,20/6/2022,U03287
P004735,1,24/4/2022,U01842
P002480,1,12/1/2022,U08879
P001551,2,28/4/2023,U07887
P000988,1,10/3/2022,U03878
P003772,5,15/8/2023,U03667
P003687,2,5/3/2023,U01536
P001698,2,30/1/2023,U06407
P000586,2,2/7/2022,U08078
P001208,1,6/4/2023,U08652
P001082,5,28/9/2023,U04843
P002151,1,9/6/2022,U08660
P003977,1,19/4/2023,U09162
P002128,1,7/2/2023,U09912
P000751,1,10/10/2023,U07087
P001937,4,20/3/2023,U00996
P000181,5,30/5/2023,U09722
P000246,3,25/10/2023,U02805
P004464,1,27/3/2022,U02989
P005194,5,6/3/2023,U03480
P000519,5,7/3/2022,U01925
P003315,4,15/5/2023,U01742
P001761,2,2/3/2023,U07690
P002060,3,6/6/2023,U05767
P003074,1,18/3/2023,U03797
P001981,2,2/1/2023,U07263
P002120,3,30/10/2022,U09629
P000819,1,9/3/2022,U06389
P001913,1,23/2/2023,U07886
P001658,2,13/4/2023,U01809
P002734,1,7/12/2022,U03414
P002362,4,17/6/2023,U01989
P004323,5,9/6/2023,U08742
P002392,4,25/5/2023,U09800
P003023,4,2/9/2023,U02128
P004594,5,19/12/2022,U09317
P004363,3,10/5/2022,U06415
P001576,4,14/7/2023,U04984
P005047,2,5/9/2023,U07571
P004303,5,1/8/2023,U05680
P004470,3,3/6/2023,U07428
P003458,1,2/9/2023,U07173
P002356,1,3/10/2023,U06216
P004638,3,30/5/2022,U06591
P001467,2,7/4/2022,U03748
P000808,3,21/4/2023,U07956
P003688,1,18/6/2022,U09764
P003827,5,25/10/2023,U04666
P004777,5,8/3/2022,U07542
P003789,1,5/7/2023,U06718
P004513,5,3/4/2023,U01129
P003135,4,1/10/2022,U04942
P001694,1,17/5/2022,U01376
P003384,5,16/8/2023,U01580
P000295,4,6/3/2022,U07276
P000024,3,24/12/2022,U03313
P000230,2,7/1/2023,U05077
P001577,5,29/6/2022,U01335
P001989,4,7/7/2023,U07623
P002859,4,9/11/2022,U08613
P005211,3,9/10/2023,U05333
P000147,1,18/3/2023,U05853
P004652,3,21/4/2022,U03720
P002473,2,1/10/2023,U04897
P004414,4,4/11/2022,U01245
P001383,5,14/8/2023,U05297
P003904,1,15/1/2023,U05249
P001661,2,6/5/2023,U03384
P001434,2,6/8/2022,U05133
P001388,4,30/11/2022,U08666
P004218,4,29/1/2022,U08568
P000860,5,30/4/2023,U05780
P005114,1,24/4/2023,U07167
P003400,5,25/4/2023,U04734
P002671,5,14/5/2022,U05771
P003717,1,18/2/2023,U07787
P002769,1,3/8/2022,U03971
P004175,2,9/11/2022,U03103
P004043,4,24/2/2022,U09701
P003141,2,20/2/2022,U00509
P001661,2,5/6/2022,U06062
P001681,5,9/4/2023,U03322
P003526,1,28/6/2023,U04770
P001250,2,25/12/2022,U03351
P000750,2,18/7/2023,U03107
P000158,5,3/6/2022,U01366
P001407,3,25/4/2023,U07856
P002993,1,23/3/2023,U01757
P000359,1,15/7/2022,U08525
P000531,5,13/3/2023,U09628
P001776,2,9/12/2022,U03736
P003290,1,10/9/2022,U05940
P001510,5,23/5/2022,U03133
P002570,3,27/12/2022,U04789
P002630,4,13/11/2022,U08627
P003341,2,26/12/2022,U09109
P001256,3,12/1/2023,U08324
P004470,3,12/9/2022,U02455
P000074,4,22/5/2023,U06664
P000391,5,24/3/2022,U08893
P003088,4,2/8/2023,U09530
P002963,1,23/4/2023,U01837
P004272,5,3/8/2022,U01518
P000414,5,19/9/2022,U03490
P004169,5,23/12/2022,U02576
P001557,2,12/8/2022,U03079
P001950,5,20/8/2023,U03361
P002037,4,8/3/2022,U07105
P000184,3,9/8/2023,U07721
P002183,3,1/1/2023,U02275
P002447,5,31/8/2023,U09419
P002038,5,8/8/2023,U07825
P002101,4,13/1/2023,U01270
P005191,4,25/10/2022,U06590
P005209,2,27/4/2022,U09658
P003133,5,10/2/2023,U08157
P000236,5,13/8/2022,U07850
P001916,5,4/5/2023,U06381
P003858,2,17/12/2022,U06275
P001848,2,30/10/2022,U03965
P004543,4,20/11/2022,U08872
P002134,5,19/1/2022,U01812
P001282,4,16/5/2022,U02609
P001540,3,28/12/2022,U02870
P001391,3,25/7/2022,U01452
P004237,5,21/5/2023,U09606
P002902,2,31/7/2022,U00394
P003977,2,12/8/2022,U06150
P000321,4,19/2/2023,U01583
P003965,2,12/4/2023,U03310
P005071,2,4/4/2022,U00642
P002990,3,28/3/2023,U09589
P002400,3,31/7/2023,U07511
P005091,3,5/7/2022,U02435
P003716,1,10/6/2023,U04284
P002930,1,29/1/2022,U03260
P002764,2,19/6/2022,U02034
P001632,3,8/6/2022,U05652
P004598,4,14/11/2022,U02625
P001356,4,9/5/2023,U07938
P004628,3,10/11/2022,U08215
P002564,3,8/1/2022,U02427
P001870,1,20/5/2022,U00675
P004790,4,23/5/2023,U04721
P000118,4,11/1/2023,U03811
P001677,2,4/3/2023,U07341
P003961,3,8/6/2022,U09904
P000608,5,2/7/2022,U09319
P003885,2,18/10/2023,U05586
P003522,2,28/4/2023,U07371
P004779,4,29/6/2023,U08969
P005119,3,13/7/2022,U06002
P004826,4,6/5/2022,U08096
P005066,1,9/10/2022,U06190
P000731,2,31/7/2022,U08312
P000904,5,21/5/2022,U01812
P001933,1,16/11/2022,U06007
P002159,4,17/4/2022,U03894
P004144,5,4/6/2023,U06803
P000168,3,20/6/2023,U00050
P003901,5,3/10/2022,U08194
P000737,3,14/1/2022,U07319
P000922,3,13/2/2022,U06926
P001873,3,26/1/2023,U08461
P003516,3,30/3/2022,U01134
P000884,5,24/9/2022,U04472
P000342,1,8/10/2023,U05355
P001222,5,11/5/2023,U00456
P003391,3,28/9/2022,U00019
P005040,4,7/4/2022,U06494
P003107,5,23/5/2022,U08711
P002163,3,17/8/2023,U02788
P000892,4,25/2/2022,U06171
P003930,4,24/6/2023,U03026
P003587,2,9/5/2023,U06602
P001427,5,9/8/2023,U07491
P000378,1,10/12/2022,U03504
P003705,4,9/6/2022,U07058
P001781,5,11/11/2022,U01449
P004012,3,5/9/2022,U05868
P003029,3,14/8/2023,U05500
P002985,1,26/7/2022,U02284
P000050,2,17/2/2022,U00766
P000972,5,30/6/2022,U08515
P000144,5,8/7/2022,U08068
P003972,1,30/6/2022,U01990
P000289,4,15/1/2022,U05601
P002169,3,22/3/2023,U01910
P002409,4,26/10/2022,U04088
P001399,2,17/7/2022,U05515
P004725,1,2/7/2023,U08937
P003749,2,17/7/2022,U05246
P003410,3,9/9/2023,U05683
P003385,5,1/3/2023,U06682
P000655,3,11/9/2023,U04917
P002139,1,7/8/2023,U01399
P004454,5,24/1/2023,U00189
P000117,5,16/12/2022,U07544
P000195,1,14/7/2023,U08435
P000468,2,28/8/2022,U08296
P004490,4,24/11/2022,U09354
P003976,4,16/2/2023,U09771
P001613,1,2/3/2022,U03322
P000801,5,12/1/2023,U03766
P000579,3,5/5/2023,U03030
P004608,4,7/2/2022,U08199
P001241,2,1/5/2022,U02562
P004861,2,17/5/2023,U05160
P000431,4,8/6/2023,U06186
P003188,3,5/9/2023,U06338
P004807,3,4/7/2023,U00306
P001172,2,26/7/2022,U03677
P004390,5,16/9/2023,U08727
P004174,2,26/2/2023,U06721
P000070,4,17/9/2022,U09631
P003158,3,21/3/2023,U03049
P001925,5,6/10/2023,U03923
P001265,1,27/5/2022,U07326
P004613,2,5/9/2023,U06328
P000662,2,14/9/2022,U02212
P004632,5,3/9/2022,U03622
P002395,1,2/10/2022,U01309
P004864,1,19/4/2023,U08783
P000322,5,2/3/2022,U08662
P002696,1,25/2/2022,U00906
P004551,3,27/7/2023,U09411
P003998,2,16/2/2022,U00288
P001072,1,29/4/2023,U01202
P000285,3,26/7/2023,U05882
P002279,1,25/2/2022,U01507
P000984,1,11/5/2023,U08554
P003610,1,18/7/2022,U02738
P004192,4,19/11/2022,U06937
P001656,4,27/11/2022,U03187
P003926,3,24/8/2023,U06596
P004777,2,7/3/2022,U04429
P004659,4,25/12/2022,U08642
P003338,5,24/6/2023,U04350
P004622,4,16/7/2023,U01601
P001418,4,15/1/2023,U09423
P000337,4,11/1/2023,U08269
P002018,5,21/4/2023,U07993
P004075,1,10/5/2022,U00313
P000617,3,23/12/2022,U09392
P000327,5,10/3/2023,U02124
P000452,4,21/4/2023,U08486
P000150,3,8/10/2023,U08075
P004854,4,7/11/2022,U02871
P000918,3,30/9/2023,U09406
P005091,4,22/2/2022,U09687
P004487,5,4/5/2023,U04756
P001226,1,14/1/2023,U07384
P004431,3,3/6/2022,U03730
P003073,2,8/8/2022,U05495
P002407,2,27/9/2023,U08549
P003188,5,16/1/2022,U06740
P004104,3,29/9/2022,U01534
P004042,2,30/8/2023,U03027
P000147,3,14/2/2023,U04954
P003443,2,19/3/2022,U02704
P004734,4,18/8/2023,U07828
P004799,3,19/3/2023,U05827
P001358,5,28/10/2022,U04644
P002462,4,28/8/2023,U03777
P002178,2,21/7/2023,U09183
P001093,2,29/10/2023,U07778
P002557,4,7/6/2023,U02467
P004480,1,22/9/2023,U04458
P003965,3,3/4/2022,U05570
P001022,4,11/9/2023,U08822
P005161,5,23/7/2023,U02974
P002763,1,23/10/2023,U07649
P000957,3,1/8/2023,U01302
P002267,5,1/7/2022,U09568
P004609,2,24/7/2022,U00669
P001576,5,11/9/2022,U06267
P000754,2,7/1/2022,U09943
P002901,4,11/5/2023,U09503
P001788,2,16/3/2022,U02921
P000057,5,9/8/2023,U09746
P003066,4,7/12/2022,U03729
P002738,1,13/5/2023,U05758
P004348,4,12/6/2022,U01932
P000105,1,7/4/2022,U06401
P000550,1,23/8/2022,U04014
P002895,4,17/3/2022,U06551
P004680,4,28/9/2023,U09108
P004833,1,27/8/2022,U01181
P003594,5,17/1/2023,U00270
P002357,5,26/9/2023,U09631
P004998,1,26/11/2022,U06624
P005147,1,27/10/2023,U02667
P000058,2,14/8/2023,U04333
P004380,3,9/9/2023,U09808
P002635,3,20/9/2023,U04939
P002158,2,8/4/2022,U02316
P004248,3,11/9/2022,U05666
P005158,4,6/4/2023,U03821
P003029,1,23/11/2022,U05140
P004538,1,16/8/2022,U01035
P001734,5,28/9/2023,U06750
P001612,4,28/6/2023,U08203
P002086,5,17/5/2022,U01814
P001910,4,15/4/2023,U01696
P000586,4,31/3/2022,U05006
P004343,3,3/2/2023,U06397
P003704,2,27/9/2023,U04261
P002148,5,27/5/2022,U02411
P004907,2,5/9/2022,U02715
P003895,4,18/7/2022,U00776
P001983,4,4/2/2023,U07249
P001157,3,4/4/2022,U02738
P001532,4,9/12/2022,U09052
P001536,5,28/7/2022,U09581
P000061,1,30/1/2023,U04669
P003485,4,6/12/2022,U02643
P000261,1,15/12/2022,U07403
P003153,2,5/6/2022,U01377
P003783,4,25/9/2022,U01794
P000314,2,10/3/2023,U09791
P002649,1,9/7/2022,U03226
P005024,2,25/3/2023,U05712
P004086,3,14/5/2022,U04630
P002115,1,12/5/2023,U05268
P000588,1,24/10/2023,U03073
P004644,1,3/9/2022,U07132
P001116,1,25/5/2022,U04178
P004809,2,16/1/2023,U06231
P004213,4,7/12/2022,U00967
P002658,3,9/12/2022,U00737
P002000,2,30/8/2023,U04923
P001819,2,31/1/2022,U03874
P000480,4,5/3/2022,U01587
P002801,3,26/2/2022,U01220
P002969,3,2/6/2023,U06649
P000698,4,20/12/2022,U04297
P001081,1,26/3/2023,U07226
P002651,2,14/8/2023,U08363
P003799,2,14/3/2023,U01229
P002241,2,5/2/2023,U08520
P004420,1,25/10/2022,U04280
P000012,1,4/5/2023,U07780
P001881,4,3/10/2022,U07636
P004985,4,15/8/2022,U03758
P004542,1,22/9/2023,U01503
P000698,5,11/6/2023,U09219
P000266,2,5/11/2022,U04446
P000480,5,28/8/2023,U04310
P003537,4,26/7/2023,U05717
P003750,5,20/9/2023,U07061
P003876,3,26/9/2022,U01853
P003530,5,19/1/2022,U04043
P003218,4,21/2/2022,U01504
P004065,5,20/7/2022,U00164
P003984,2,23/2/2022,U00563
P002434,5,13/12/2022,U01372
P003973,4,6/10/2023,U00723
P003093,5,24/11/2022,U04170
P001859,1,14/10/2023,U03065
P002156,2,4/3/2022,U01568
P003531,2,11/5/2022,U07207
P002868,5,18/5/2022,U02787
P000682,4,30/5/2023,U09438
P001982,5,26/8/2022,U04220
P003441,4,18/5/2022,U00409
P001526,2,11/10/2022,U06911
P002627,3,28/8/2023,U00258
P003866,2,21/2/2023,U01583
P002033,3,12/6/2022,U01704
P001731,2,24/11/2022,U08081
P002005,2,2/10/2022,U01668
P001103,4,21/8/2022,U06385
P004227,2,3/5/2022,U02543
P005148,1,6/12/2022,U08558
P002820,1,3/4/2023,U08646
P003942,2,5/2/2022,U00778
P001193,1,30/7/2023,U02825
P001041,3,4/2/2022,U03488
P001698,5,24/12/2022,U07727
P001574,3,17/4/2022,U09389
P004689,4,21/5/2022,U08322
P002790,5,29/6/2023,U07052
P002579,2,11/2/2023,U05327
P002260,2,8/4/2023,U00773
P000963,2,18/3/2022,U09522
P002802,5,6/9/2023,U00085
P000685,5,3/7/2022,U02586
P000737,2,12/6/2023,U03502
P002296,1,1/4/2022,U00964
P004493,3,29/7/2023,U05212
P003212,4,21/2/2023,U03826
P002954,1,19/9/2023,U08417
P004315,3,28/1/2022,U06608
P000406,5,10/11/2022,U06976
P001329,5,28/12/2022,U05074
P001931,5,10/3/2022,U07128
P000711,2,18/2/2023,U00901
P001212,1,24/10/2022,U01076
P002945,2,1/12/2022,U04935
P002074,3,29/1/2023,U07254
P004581,3,22/3/2023,U06760
P002756,2,2/7/2022,U02619
P003323,1,25/5/2023,U07641
P003403,3,11/8/2022,U03997
P000131,3,25/3/2022,U03809
P002558,4,9/10/2022,U05170
P004799,5,14/1/2023,U06898
P004684,5,2/9/2022,U08237
P002911,2,16/4/2023,U02949
P001588,1,18/10/2022,U00360
P004721,3,6/5/2023,U09377
P004137,2,21/8/2022,U09089
P004081,3,2/5/2022,U01388
P003073,5,21/4/2022,U03443
P003249,3,5/5/2022,U05480
P000905,1,30/9/2022,U04644
P002594,1,26/3/2022,U09099
P002026,3,25/1/2022,U07617
P003261,4,8/6/2022,U04941
P000904,5,3/6/2022,U03519
P005194,1,16/3/2023,U03065
P000377,2,27/1/2022,U01015
P002814,2,19/5/2023,U04552
P004207,4,30/11/2022,U02489
P002958,1,31/5/2023,U05980
P000614,4,23/3/2023,U00877
P002498,3,5/7/2023,U09608
P003271,5,14/2/2022,U00437
P000002,5,21/6/2023,U09425
P000394,2,15/6/2022,U00250
P003751,1,16/1/2022,U04672
P001555,1,13/9/2022,U04771
P003690,3,4/4/2023,U01899
P003815,4,14/8/2023,U07847
P004463,1,16/3/2023,U00155
P003888,5,22/9/2023,U05045
P001278,2,9/6/2022,U09915
P002704,2,12/6/2023,U06200
P000961,3,14/7/2023,U01619
P002102,3,14/9/2023,U04980
P000823,1,16/11/2022,U00337
P003741,4,24/2/2023,U02868
P000031,3,29/11/2022,U01616
P000759,3,19/4/2023,U03986
P001532,5,16/10/2023,U05533
P000324,5,5/3/2022,U07785
P001352,2,9/2/2023,U09453
P004408,2,10/3/2023,U03943
P004734,5,18/8/2022,U02482
P002154,3,17/1/2023,U02739
P004168,5,30/3/2022,U01265
P000378,2,6/10/2023,U05583
P000059,1,14/8/2022,U08941
P001044,4,18/11/2022,U00364
P001658,4,15/10/2023,U00959
P002389,5,23/9/2022,U02545
P000583,1,5/9/2023,U03068
P002328,1,4/3/2022,U05570
P002868,4,26/4/2023,U02371
P002436,2,19/9/2022,U03028
P001924,2,18/10/2022,U00080
P001331,5,13/8/2023,U00856
P004807,2,9/10/2022,U09241
P005075,3,2/6/2022,U06690
P004104,5,2/3/2022,U01045
P004299,5,1/9/2023,U09088
P002262,3,3/8/2023,U07614
P001816,3,23/4/2023,U09561
P000187,1,18/7/2023,U05493
P003999,3,29/3/2022,U07357
P001573,3,23/8/2023,U02479
P004778,2,13/5/2022,U00636
P004210,2,13/9/2022,U03902
P000481,2,20/10/2023,U04665
P001699,2,24/2/2022,U02027
P003191,3,22/2/2022,U08534
P003204,4,5/9/2022,U00227
P001698,5,29/9/2022,U04167
P000066,5,16/2/2023,U05082
P000419,1,28/2/2022,U06819
P002259,4,16/10/2023,U00231
P005160,2,30/7/2022,U09304
P001980,5,5/8/2023,U01513
P000369,1,25/5/2023,U01693
P004348,2,13/9/2023,U05888
P001264,5,15/2/2023,U03576
P003374,2,28/10/2022,U01625
P003023,5,11/6/2023,U07780
P003913,1,13/3/2022,U05424
P000732,2,28/5/2022,U06962
P001210,1,9/8/2023,U05139
P004809,5,1/9/2022,U00202
P004981,5,9/8/2023,U05937
P001670,2,5/1/2023,U07077
P003010,4,12/2/2022,U06236
P003073,3,15/2/2022,U00100
P001620,3,13/4/2023,U02764
P004189,3,4/4/2023,U09871
P004384,1,7/5/2023,U00785
P002646,3,7/8/2023,U08138
P001871,3,7/7/2023,U02494
P002464,1,12/2/2023,U07188
P001254,1,9/4/2023,U00735
P002021,5,29/3/2022,U08823
P001222,4,21/6/2023,U01239
P001123,4,21/7/2023,U08916
P001348,3,25/5/2023,U00360
P001273,2,10/4/2023,U08838
P001225,4,11/10/2023,U08306
P001066,1,13/5/2023,U07299
P000750,4,18/5/2022,U00627
P002556,2,19/7/2022,U02135
P001753,3,7/6/2022,U09170
P005181,1,24/12/2022,U08461
P001851,3,31/5/2023,U01527
P004166,2,23/5/2022,U06392
P004516,2,2/6/2023,U01419
P004527,2,31/8/2023,U09004
P004543,1,19/2/2022,U00932
P000643,1,25/6/2022,U04713
P002890,3,31/8/2023,U02931
P005155,4,13/10/2023,U03670
P004136,1,8/4/2022,U03678
P003687,2,26/8/2022,U04814
P003202,3,8/2/2023,U09976
P004985,5,3/5/2023,U03901
P003793,3,10/9/2022,U02158
P001640,3,21/12/2022,U03488
P000798,1,21/1/2023,U09688
P004860,4,14/11/2022,U07366
P002851,4,4/10/2022,U03568
P003433,1,30/7/2023,U09055
P001988,2,15/8/2022,U04576
P004098,3,30/9/2023,U02348
P000924,5,29/4/2022,U05841
P002082,2,15/11/2022,U09585
P002211,5,31/7/2022,U06486
P003502,3,31/7/2023,U06589
P004902,4,21/2/2023,U09506
P000154,1,12/1/2023,U06563
P004993,2,8/11/2022,U03465
P000272,3,31/5/2023,U05232
P003332,4,10/6/2022,U03467
P003381,3,15/3/2022,U09719
P002193,3,17/4/2023,U07026
P001642,2,15/4/2022,U05755
P004880,5,23/1/2023,U06170
P002431,1,4/6/2022,U02463
P001447,5,7/3/2022,U07749
P002672,3,3/9/2022,U02941
P001172,5,29/6/2022,U09225
P000120,5,25/6/2022,U03023
P001500,3,28/8/2022,U09987
P001172,1,26/7/2022,U00795
P002611,3,3/1/2023,U03925
P001683,4,15/1/2022,U03168
P005005,3,15/2/2022,U02871
P003876,3,30/5/2022,U05755
P001580,1,2/3/2022,U02181
P000200,3,16/1/2022,U00702
P003498,2,3/1/2022,U02660
P004902,1,26/4/2023,U05157
P001775,2,20/1/2023,U04169
P000611,5,16/7/2022,U03067
P002017,4,22/10/2023,U00282
P002593,2,30/1/2023,U00737
P001790,3,9/2/2023,U02599
P001700,1,22/3/2023,U09106
P004549,1,29/12/2022,U06484
P000996,2,16/8/2022,U02919
P004654,4,7/10/2023,U01778
P001818,5,22/10/2023,U08546
P001356,2,26/1/2022,U07832
P004971,4,26/8/2022,U02745
P004147,2,3/12/2022,U01077
P001784,4,1/10/2023,U06995
P000981,5,30/8/2023,U00426
P001375,2,29/7/2023,U06366
P002618,1,23/1/2022,U05655
P002522,1,18/9/2022,U01604
P004430,2,22/6/2023,U06295
P001551,5,8/8/2022,U07600
P004691,2,6/4/2022,U09245
P004821,3,27/10/2022,U00942
P000921,1,16/9/2023,U04467
P002584,4,26/11/2022,U01885
P001599,1,19/11/2022,U02829
P002526,4,23/2/2022,U07253
P003530,4,13/2/2023,U03462
P005107,3,28/7/2023,U07271
P000213,1,2/2/2023,U06369
P002590,2,13/3/2023,U06485
P002346,1,20/1/2022,U04716
P001007,2,29/12/2022,U08085
P000562,4,4/11/2022,U00346
P000226,5,28/7/2022,U04384
P002522,3,6/9/2022,U00582
P002130,4,14/10/2022,U09518
P001730,4,21/1/2023,U03881
P001875,3,25/3/2023,U03763
P002305,5,1/3/2022,U07867
P000637,3,12/12/2022,U06413
P001682,3,2/3/2022,U06205
P004397,4,2/4/2022,U08959
P005082,3,14/6/2022,U00828
P002853,2,22/2/2023,U08534
P004879,1,5/2/2022,U07634
P003145,2,27/5/2023,U06373
P003060,3,26/10/2023,U06081
P001134,2,9/6/2022,U07121
P005065,4,4/5/2023,U03402
P003124,1,9/8/2022,U00395
P002555,3,20/4/2022,U04992
P003622,3,24/10/2023,U07083
P004790,4,30/6/2023,U09603
P005024,1,21/6/2022,U09171
P003851,3,20/1/2023,U02952
P000197,1,28/11/2022,U05454
P003117,2,12/2/2022,U00513
P003556,4,19/7/2023,U02523
P001709,5,4/9/2022,U05055
P003011,3,23/1/2022,U08262
P005204,4,8/5/2023,U01935
P003210,4,12/10/2022,U04224
P001840,1,5/4/2022,U07512
P002988,3,25/6/2023,U07644
P004086,2,21/3/2022,U01792
P000752,1,21/7/2022,U02806
P001757,1,26/5/2022,U06062
P000332,2,16/6/2022,U00246
P000609,4,10/6/2022,U06426
P001399,3,13/11/2022,U08695
P002496,2,16/5/2023,U04974
P001880,2,15/7/2023,U00302
P003145,4,9/8/2023,U06442
P003812,2,24/1/2023,U05533
P004802,5,27/5/2022,U01336
P001671,1,20/10/2023,U02218
P003056,4,10/12/2022,U07723
P004395,4,13/10/2023,U03807
P003180,4,18/4/2022,U08681
P000426,3,29/6/2022,U01911
P002042,1,26/9/2023,U07765
P000060,5,22/6/2022,U02797
P004700,2,13/12/2022,U01831
P001666,4,18/5/2023,U09397
P003638,4,9/4/2022,U00882
P004845,1,21/12/2022,U00554
P004693,4,27/2/2023,U09640
P001805,2,1/4/2023,U00154
P000924,5,22/3/2023,U00324
P001209,3,15/4/2023,U07565
P005042,4,23/9/2023,U01900
P001553,1,29/8/2022,U09067
P004336,2,20/9/2023,U08334
P000911,3,30/3/2023,U09879
P002938,5,18/11/2022,U09791
P000201,4,8/9/2022,U05109
P002641,2,15/10/2023,U00736
P003793,5,9/6/2022,U04480
P001884,4,29/5/2023,U07487
P000153,3,20/1/2022,U02777
P001357,3,28/8/2022,U07411
P003266,4,10/9/2023,U01067
P001818,1,10/3/2022,U04118
P005215,1,27/9/2022,U01338
P000582,2,4/5/2023,U00742
P002976,2,11/8/2023,U00602
P002417,2,21/6/2023,U00685
P001284,4,19/2/2023,U05626
P003938,3,9/9/2023,U04500
P000910,4,1/9/2022,U08876
P001799,3,14/1/2023,U02907
P000168,1,10/1/2022,U06924
P003891,2,2/6/2022,U05878
P003592,3,29/12/2022,U02825
P002577,2,1/4/2022,U01766
P005063,1,5/4/2023,U05110
P001482,3,15/8/2023,U00155
P001627,5,8/11/2022,U00723
P004114,5,26/8/2022,U04653
P002327,5,26/10/2022,U00777
P000469,3,30/7/2022,U02791
P000168,3,29/6/2023,U05370
P002739,3,31/1/2022,U04169
P000603,1,23/6/2022,U06041
P001376,2,1/6/2023,U01187
P005014,4,26/3/2022,U00665
P000532,2,27/4/2023,U05461
P002245,2,23/6/2023,U07593
P000015,2,10/10/2022,U01058
P003218,1,8/3/2023,U03272
P004951,5,2/2/2023,U05902
P003429,1,31/3/2023,U07431
P001979,3,21/12/2022,U01598
P002609,2,13/11/2022,U03122
P000578,4,29/9/2022,U02241
P004743,3,4/6/2023,U03112
P002573,4,15/9/2022,U07724
P001567,4,2/9/2023,U01585
P001228,2,15/4/2022,U07283
P004925,1,15/6/2022,U02511
P003496,1,31/10/2022,U07804
P000073,2,22/7/2022,U06223
P003489,4,4/12/2022,U05423
P001349,3,27/7/2023,U02294
P004112,3,15/7/2022,U00168
P000598,4,11/4/2023,U03404
P000934,2,16/1/2023,U09768
P003036,5,24/1/2022,U05888
P004449,1,19/1/2022,U02085
P004480,5,29/4/2022,U06126
P004135,3,6/2/2022,U00481
P000490,2,17/6/2023,U06939
P001480,1,29/9/2022,U02627
P003445,4,25/9/2023,U08586
P004787,3,7/4/2023,U01566
P000508,1,23/3/2022,U05068
P000511,4,29/1/2023,U05935
P004015,5,5/12/2022,U08950
P003179,1,3/8/2022,U08719
P004114,3,6/8/2023,U07942
P001642,5,16/3/2023,U05070
P003312,1,9/6/2023,U07782
P002198,2,7/9/2022,U00054
P000160,5,27/2/2023,U08651
P001871,3,16/3/2023,U02711
P000655,5,15/9/2022,U02210
P002900,3,9/10/2022,U09644
P004734,1,25/4/2023,U04645
P005166,1,22/1/2023,U05723
P004148,5,22/8/2023,U08653
P000243,4,25/5/2023,U02570
P004982,1,29/4/2023,U05668
P000111,2,23/6/2023,U07940
P002207,1,11/5/2022,U01772
P003671,2,17/7/2022,U00268
